system:index,EVI,EVI_filled,EVI_filled_filled,EVI_filled_fitted,EVI_filled_linearTrend,EVI_fitted,McfeeterNDWI,McfeeterNDWI_filled,McfeeterNDWI_filled_filled,McfeeterNDWI_filled_fitted,McfeeterNDWI_filled_linearTrend,McfeeterNDWI_fitted,NDVI,NDVI_filled,NDVI_filled_filled,NDVI_filled_fitted,NDVI_filled_linearTrend,NDVI_fitted,NDWI,NDWI_filled,NDWI_filled_filled,NDWI_filled_fitted,NDWI_filled_linearTrend,NDWI_fitted,constant,cos_1,date,green,green_filled,green_filled_filled,green_filled_fitted,green_filled_linearTrend,green_fitted,landcover,lat,long,sin_1,swir1,swir1_filled,swir1_filled_filled,swir1_filled_fitted,swir1_filled_linearTrend,swir1_fitted,t,temp,temp_filled,temp_filled_filled,temp_filled_fitted,temp_filled_linearTrend,temp_fitted,.geo
17_0,0.6098954081535339,0.6098954081535339,0.6098954081535339,0.5687265396118164,1.3938959836959839,0.5687265992164612,-0.4390243887901306,-0.4390243887901306,-0.4390243887901306,-0.41350844502449036,-0.5902576446533203,-0.41350847482681274,0.3358490467071533,0.3358490467071533,0.3358490467071533,0.32587578892707825,0.5608236789703369,0.32587578892707825,-0.07078484445810318,-0.07078484445810318,-0.07078484445810318,-0.022980310022830963,0.1409309208393097,-0.022980302572250366,1.0,-0.8038814169969621,2019-05-26T11:23:27.050,1035.0,1035.0,1035.0,1524.6629638671875,904.9291381835938,1524.6627197265625,Forest,13.28963613946778,-16.56308769256992,0.5947895992760435,3059.5,3059.5,3059.5,3279.080322265625,2456.058837890625,3279.080078125,310.38067626953125,3021.5,3021.5,3021.5,4360.12744140625,3978.908447265625,4360.12646484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_1,0.25545811653137207,0.25545811653137207,0.25545811653137207,0.1722543090581894,0.36243313550949097,0.17225439846515656,-0.223120778799057,-0.223120778799057,-0.223120778799057,-0.23799921572208405,-0.2862783372402191,-0.23799923062324524,0.14126670360565186,0.14126670360565186,0.14126670360565186,0.15110856294631958,0.1903373897075653,0.15110857784748077,-0.09353507310152054,-0.09353507310152054,-0.09353507310152054,-0.034383468329906464,-0.04047423228621483,-0.034383464604616165,1.0,-0.8038814169969621,2019-05-26T11:23:27.050,1465.0,1465.0,1465.0,1729.6929931640625,1336.957275390625,1729.69287109375,Built-up area,13.430200802923913,-16.684752693485446,0.5947895992760435,2782.5,2782.5,2782.5,2801.753173828125,2520.89697265625,2801.753173828125,310.38067626953125,3022.0,3022.0,3022.0,5202.8857421875,4425.16357421875,5202.8857421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_2,0.10470639169216156,0.10470639169216156,0.10470639169216156,0.09572397172451019,-0.2095065861940384,0.09572412073612213,-0.0027894002851098776,-0.0027894002851098776,-0.0027894002851098776,-0.03211980685591698,0.07136303186416626,-0.03211984783411026,0.034904640167951584,0.034904640167951584,0.034904640167951584,0.06744524836540222,-0.08282459527254105,0.0674453005194664,0.1582762748003006,0.1582762748003006,0.1582762748003006,0.1394941210746765,0.3467858135700226,0.1394941210746765,1.0,-0.8038814169969621,2019-05-26T11:23:27.050,715.0,715.0,715.0,763.4569702148438,866.8043212890625,763.4569702148438,Water body,13.439409191670487,-15.36248737369788,0.5947895992760435,522.5,522.5,522.5,610.380615234375,411.7643127441406,610.3806762695312,310.38067626953125,2970.0,2970.0,2970.0,3825.223876953125,4257.587890625,3825.224365234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_3,0.7715311050415039,0.7715311050415039,0.7715311050415039,0.029737422242760658,0.8639196157455444,0.029737643897533417,-0.42773666977882385,-0.42773666977882385,-0.42773666977882385,-0.3848283290863037,-0.4864264130592346,-0.3848283290863037,0.3919483423233032,0.3919483423233032,0.3919483423233032,0.36401110887527466,0.4971775412559509,0.36401110887527466,0.18531695008277893,0.18531695008277893,0.18531695008277893,0.22070547938346863,0.3228970468044281,0.22070547938346863,1.0,-0.8038814169969621,2019-05-26T11:23:27.050,734.5,734.5,734.5,1022.7083129882812,701.70751953125,1022.7081909179688,Mangrove,13.303734947460672,-16.10459217181693,0.5947895992760435,1259.5,1259.5,1259.5,1333.517333984375,996.578369140625,1333.517333984375,310.38067626953125,2987.0,2987.0,2987.0,3129.275146484375,3898.200439453125,3129.274658203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_4,0.31963470578193665,0.31963470578193665,0.31963470578193665,0.5144410133361816,0.610346794128418,0.5144410133361816,-0.3773420453071594,-0.3773420453071594,-0.3773420453071594,-0.386215478181839,-0.4436867833137512,-0.386215478181839,0.20879541337490082,0.20879541337490082,0.20879541337490082,0.2740171551704407,0.32917606830596924,0.2740171551704407,-0.1593085080385208,-0.1593085080385208,-0.1593085080385208,-0.07200074940919876,-0.07400406152009964,-0.07200074195861816,1.0,-0.8038814169969621,2019-05-26T11:23:27.050,1429.0,1429.0,1429.0,1521.1051025390625,1264.5185546875,1521.1051025390625,Cropland,13.43041994708249,-14.53384636909885,0.5947895992760435,4359.0,4359.0,4359.0,4119.89892578125,3880.650390625,4119.89892578125,310.38067626953125,3096.0,3096.0,3096.0,3301.3916015625,3413.54638671875,3301.39208984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_5,0.5227165222167969,0.5227165222167969,0.5227165222167969,1.3568856716156006,3.014549970626831,1.3568854331970215,-0.442674458026886,-0.442674458026886,-0.442674458026886,-0.4614260792732239,-0.5046793222427368,-0.4614260792732239,0.3160049021244049,0.3160049021244049,0.3160049021244049,0.3722827732563019,0.43937948346138,0.3722827434539795,-0.050011079758405685,-0.050011079758405685,-0.050011079758405685,0.019604090601205826,0.04803003743290901,0.01960407756268978,1.0,-0.8038814169969621,2019-05-26T11:23:27.050,1242.0,1242.0,1242.0,1324.383056640625,1069.9031982421875,1324.383056640625,Shrubland,13.516739915185315,-14.058878328870126,0.5947895992760435,3553.5,3553.5,3553.5,3548.4560546875,2960.204833984375,3548.4560546875,310.38067626953125,3058.5,3058.5,3058.5,4424.78564453125,4139.7958984375,4424.78564453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0,1.087883472442627,1.087883472442627,1.087883472442627,0.9967820644378662,1.4049967527389526,0.9967820644378662,-0.5296621322631836,-0.5296621322631836,-0.5296621322631836,-0.4835682809352875,-0.5905698537826538,-0.4835682511329651,0.46946078538894653,0.46946078538894653,0.46946078538894653,0.44107863306999207,0.5631576180458069,0.44107863306999207,-0.039906494319438934,-0.039906494319438934,-0.039906494319438934,0.09596364945173264,0.14447510242462158,0.09596364945173264,1.0,-0.9926980105261316,2019-06-25T11:23:27.050,884.0,884.0,884.0,1456.893798828125,917.7278442382812,1456.893798828125,Forest,13.28963613946778,-16.56308769256992,0.12062611615011232,3114.0,3114.0,3114.0,2983.891845703125,2449.155517578125,2983.891845703125,310.8967590332031,15241.0,15241.0,15241.0,4666.6552734375,4077.934326171875,4666.6552734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_1,0.301247775554657,0.301247775554657,0.301247775554657,0.2504701018333435,0.3580852746963501,0.2504700720310211,-0.27548208832740784,-0.27548208832740784,-0.27548208832740784,-0.24691998958587646,-0.28492119908332825,-0.24691998958587646,0.17096610367298126,0.17096610367298126,0.17096610367298126,0.17098787426948547,0.18955667316913605,0.17098787426948547,-0.0721442922949791,-0.0721442922949791,-0.0721442922949791,-0.008215335197746754,-0.03989427164196968,-0.008215335197746754,1.0,-0.9926980105261316,2019-06-25T11:23:27.050,1315.0,1315.0,1315.0,1720.169921875,1346.3941650390625,1720.1700439453125,Built-up area,13.430200802923913,-16.684752693485446,0.12062611615011232,2675.0,2675.0,2675.0,2697.85107421875,2518.958251953125,2697.85107421875,310.8967590332031,15470.0,15470.0,15470.0,5779.57177734375,4457.4541015625,5779.57177734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_2,0.5382180213928223,0.5382180213928223,0.5382180213928223,0.2710748016834259,-0.2190929651260376,0.2710747718811035,-0.10650069266557693,-0.10650069266557693,-0.10650069266557693,-0.0587770938873291,0.07456979900598526,-0.058777086436748505,0.17474302649497986,0.17474302649497986,0.17474302649497986,0.07857212424278259,-0.08728256076574326,0.078572116792202,0.11420612782239914,0.11420612782239914,0.11420612782239914,0.18204431235790253,0.34879881143569946,0.18204431235790253,1.0,-0.9926980105261316,2019-06-25T11:23:27.050,646.0,646.0,646.0,833.7113647460938,870.608154296875,833.7113647460938,Water body,13.439409191670487,-15.36248737369788,0.12062611615011232,636.0,636.0,636.0,643.9817504882812,409.2567443847656,643.9817504882812,310.8967590332031,2916.0,2916.0,2916.0,4567.591796875,4254.8515625,4567.591796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_3,0.916165292263031,0.916165292263031,0.916165292263031,0.1846921294927597,0.8544193506240845,0.18469209969043732,-0.48791593313217163,-0.48791593313217163,-0.48791593313217163,-0.4205927848815918,-0.48728567361831665,-0.4205927848815918,0.4920969307422638,0.4920969307422638,0.4920969307422638,0.4194166362285614,0.4994450509548187,0.4194166362285614,0.25754883885383606,0.25754883885383606,0.25754883885383606,0.27527865767478943,0.32468217611312866,0.27527865767478943,1.0,-0.9926980105261316,2019-06-25T11:23:27.050,731.0,731.0,731.0,1001.621826171875,708.7775268554688,1001.621826171875,Mangrove,13.303734947460672,-16.10459217181693,0.12062611615011232,1254.0,1254.0,1254.0,1272.080810546875,999.9945068359375,1272.080810546875,310.8967590332031,2941.0,2941.0,2941.0,3677.599365234375,3963.07177734375,3677.599609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_4,0.4548611044883728,0.4548611044883728,0.4548611044883728,0.7660750150680542,0.6167576909065247,0.7660750150680542,-0.400720477104187,-0.400720477104187,-0.400720477104187,-0.446310430765152,-0.44533613324165344,-0.446310430765152,0.2787773311138153,0.2787773311138153,0.2787773311138153,0.38200056552886963,0.33175286650657654,0.38200056552886963,-0.09439649432897568,-0.09439649432897568,-0.09439649432897568,0.014872116036713123,-0.07218871265649796,0.014872115105390549,1.0,-0.9926980105261316,2019-06-25T11:23:27.050,1414.0,1414.0,1414.0,1341.4493408203125,1258.7838134765625,1341.4493408203125,Cropland,13.43041994708249,-14.53384636909885,0.12062611615011232,3994.0,3994.0,3994.0,3531.93798828125,3865.02685546875,3531.93798828125,310.8967590332031,2921.0,2921.0,2921.0,3626.914306640625,3383.52685546875,3626.9140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_5,0.5348370671272278,0.5348370671272278,0.5348370671272278,3.795527696609497,3.0932867527008057,3.795527696609497,-0.45382463932037354,-0.45382463932037354,-0.45382463932037354,-0.5262230038642883,-0.5074476003646851,-0.5262230038642883,0.32977816462516785,0.32977816462516785,0.32977816462516785,0.48914971947669983,0.4445340633392334,0.48914971947669983,-0.11095265299081802,-0.11095265299081802,-0.11095265299081802,0.11316294968128204,0.05204715207219124,0.11316294968128204,1.0,-0.9926980105261316,2019-06-25T11:23:27.050,1171.0,1171.0,1171.0,1178.3714599609375,1064.2257080078125,1178.3714599609375,Shrubland,13.516739915185315,-14.058878328870126,0.12062611615011232,3895.0,3895.0,3895.0,3093.875732421875,2942.20068359375,3093.875732421875,310.8967590332031,15537.5,15537.5,15537.5,5119.69873046875,4164.0888671875,5119.69873046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0,1.6537528038024902,1.6537528038024902,1.6537528038024902,1.5298091173171997,1.4160975217819214,1.5298089981079102,-0.640423059463501,-0.640423059463501,-0.640423059463501,-0.581143319606781,-0.5908820629119873,-0.5811432600021362,0.6941747665405273,0.6941747665405273,0.6941747665405273,0.5876738429069519,0.5654915571212769,0.5876737833023071,0.23147495090961456,0.23147495090961456,0.23147495090961456,0.22738221287727356,0.14801926910877228,0.22738221287727356,1.0,-0.9229339313742515,2019-07-25T11:23:27.050,765.0,765.0,765.0,1250.4793701171875,930.5264892578125,1250.4796142578125,Forest,13.28963613946778,-16.56308769256992,-0.38495838517698033,2178.0,2178.0,2178.0,2551.197265625,2442.252197265625,2551.197509765625,311.412841796875,2961.0,2961.0,2961.0,4821.794921875,4176.96044921875,4821.7958984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_1,0.43411561846733093,0.43411561846733093,0.43411561846733093,0.3563588857650757,0.3537374436855316,0.35635876655578613,-0.28429263830184937,-0.28429263830184937,-0.28429263830184937,-0.2656126916408539,-0.283564031124115,-0.2656126618385315,0.20322540402412415,0.20322540402412415,0.20322540402412415,0.1956421136856079,0.18877597153186798,0.19564208388328552,-0.03574313223361969,-0.03574313223361969,-0.03574313223361969,0.00980663113296032,-0.039314307272434235,0.009806628338992596,1.0,-0.9229339313742515,2019-07-25T11:23:27.050,1330.5,1330.5,1330.5,1614.5313720703125,1355.8311767578125,1614.531494140625,Built-up area,13.430200802923913,-16.684752693485446,-0.38495838517698033,2564.5,2564.5,2564.5,2547.94677734375,2517.01953125,2547.94677734375,311.412841796875,15417.0,15417.0,15417.0,6016.27783203125,4489.74462890625,6016.2783203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_2,-0.5572289228439331,-0.5572289228439331,-0.5572289228439331,0.3203800916671753,-0.2286793440580368,0.32037991285324097,0.14616020023822784,0.14616020023822784,0.14616020023822784,-0.05114453658461571,0.07777655869722366,-0.05114448815584183,-0.15176373720169067,-0.15176373720169067,-0.15176373720169067,0.04704985395073891,-0.09174052625894547,0.04704979434609413,0.3498694598674774,0.3498694598674774,0.3498694598674774,0.26747503876686096,0.35081180930137634,0.2674750089645386,1.0,-0.9229339313742515,2019-07-25T11:23:27.050,694.0,694.0,694.0,913.4537353515625,874.4119262695312,913.4537353515625,Water body,13.439409191670487,-15.36248737369788,-0.38495838517698033,249.0,249.0,249.0,617.223876953125,406.7491760253906,617.2238159179688,311.412841796875,2918.0,2918.0,2918.0,5229.5390625,4252.11474609375,5229.53857421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_3,0.9825686812400818,0.9825686812400818,0.9825686812400818,0.5118656158447266,0.8449190855026245,0.5118653774261475,-0.4798504412174225,-0.4798504412174225,-0.4798504412174225,-0.4735071659088135,-0.4881449341773987,-0.4735071659088135,0.5048584938049316,0.5048584938049316,0.5048584938049316,0.4954012632369995,0.5017125606536865,0.4954012632369995,0.3451661765575409,0.3451661765575409,0.3451661765575409,0.34255582094192505,0.3264673054218292,0.34255582094192505,1.0,-0.9229339313742515,2019-07-25T11:23:27.050,626.0,626.0,626.0,905.2311401367188,715.8475341796875,905.2312622070312,Mangrove,13.303734947460672,-16.10459217181693,-0.38495838517698033,867.0,867.0,867.0,1140.6778564453125,1003.4107055664062,1140.677978515625,311.412841796875,2960.0,2960.0,2960.0,4299.33251953125,4027.94287109375,4299.3330078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_4,0.4691044092178345,0.4691044092178345,0.4691044092178345,0.9793123602867126,0.6231685876846313,0.9793123602867126,-0.4023464322090149,-0.4023464322090149,-0.4023464322090149,-0.5061548352241516,-0.44698551297187805,-0.5061548352241516,0.28852251172065735,0.28852251172065735,0.28852251172065735,0.4770629107952118,0.3343296945095062,0.4770629107952118,-0.07915408164262772,-0.07915408164262772,-0.07915408164262772,0.07935748994350433,-0.07037337124347687,0.07935747504234314,1.0,-0.9229339313742515,2019-07-25T11:23:27.050,1299.0,1299.0,1299.0,1140.5362548828125,1253.0489501953125,1140.5362548828125,Cropland,13.43041994708249,-14.53384636909885,-0.38495838517698033,3572.0,3572.0,3572.0,3029.6298828125,3849.4033203125,3029.6298828125,311.412841796875,2980.0,2980.0,2980.0,3889.850341796875,3353.50732421875,3889.849853515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_5,1.9277739524841309,6.053590297698975,6.053590297698975,6.053590297698975,3.1720235347747803,6.053590297698975,-0.2841091454029083,-0.5861918330192566,-0.5861918330192566,-0.5861918330192566,-0.5102158784866333,-0.5861918330192566,0.29905277490615845,0.5945438742637634,0.5945438742637634,0.5945438742637634,0.4496886432170868,0.5945438742637634,0.15080316364765167,0.19100603461265564,0.19100603461265564,0.19100601971149445,0.056064266711473465,0.19100603461265564,1.0,-0.9229339313742515,2019-07-25T11:23:27.050,2676.0,1003.0075073242188,1003.0075073242188,1003.0075073242188,1058.548095703125,1003.0075073242188,Shrubland,13.516739915185315,-14.058878328870126,-0.38495838517698033,3542.0,2600.29248046875,2600.29248046875,2600.29248046875,2924.196533203125,2600.29248046875,311.412841796875,,5568.87890625,5568.87890625,5568.87890625,4188.38134765625,5568.87890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,0.6099870800971985,0.6099870800971985,0.6099870800971985,0.7398743033409119,1.2273837327957153,0.7398740649223328,-0.4514489769935608,-0.4514489769935608,-0.4514489769935608,-0.5117390155792236,-0.5855743288993835,-0.5117388963699341,0.33316513895988464,0.33316513895988464,0.33316513895988464,0.3961533308029175,0.5258146524429321,0.39615321159362793,-0.07257568836212158,-0.07257568836212158,-0.07257568836212158,-0.060005173087120056,0.08776812255382538,-0.060005199164152145,1.0,0.5005828673961227,2018-03-02T11:23:27.050,998.5,998.5,998.5,715.431884765625,712.9480590820312,715.4329223632812,Forest,13.28963613946778,-16.56308769256992,0.8656886235070181,3055.5,3055.5,3055.5,2846.3642578125,2559.609375,2846.364501953125,302.639404296875,3060.5,3060.5,3060.5,2093.1103515625,2493.513916015625,2093.114990234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,0.32232940196990967,0.32232940196990967,0.32232940196990967,0.33645325899124146,0.42765119671821594,0.33645278215408325,-0.2716563642024994,-0.2716563642024994,-0.2716563642024994,-0.30018582940101624,-0.30663585662841797,-0.3001857399940491,0.1695072054862976,0.1695072054862976,0.1695072054862976,0.1775616556406021,0.20204806327819824,0.17756158113479614,-0.08354902267456055,-0.08354902267456055,-0.08354902267456055,-0.090395987033844,-0.04917372018098831,-0.09039600193500519,1.0,0.5005828673961227,2018-03-02T11:23:27.050,1267.5,1267.5,1267.5,1146.7906494140625,1195.40234375,1146.7913818359375,Built-up area,13.430200802923913,-16.684752693485446,0.8656886235070181,2616.5,2616.5,2616.5,2653.4404296875,2549.97802734375,2653.440673828125,302.639404296875,3073.5,3073.5,3073.5,2934.638427734375,3940.802001953125,2934.6396484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,-0.5619930624961853,-0.5619930624961853,-0.5619930624961853,-0.4156911373138428,-0.06571037322282791,-0.4156917929649353,0.12251148372888565,0.12251148372888565,0.12251148372888565,0.0905756875872612,0.02326139062643051,0.09057588130235672,-0.07803700864315033,-0.07803700864315033,-0.07803700864315033,-0.07026561349630356,-0.015954893082380295,-0.07026585191488266,0.273333340883255,0.273333340883255,0.273333340883255,0.2945135831832886,0.31659072637557983,0.2945135533809662,1.0,0.5005828673961227,2018-03-02T11:23:27.050,733.0,733.0,733.0,726.4404907226562,809.7468872070312,726.4405517578125,Water body,13.439409191670487,-15.36248737369788,0.8656886235070181,327.0,327.0,327.0,353.3435974121094,449.3781433105469,353.3434753417969,302.639404296875,2975.0,2975.0,2975.0,3219.77294921875,4298.63427734375,3219.7705078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3,0.6975855827331543,0.6975855827331543,0.6975855827331543,0.9155088663101196,1.006424069404602,0.9155076146125793,-0.408593088388443,-0.408593088388443,-0.408593088388443,-0.4392056167125702,-0.4735374450683594,-0.4392055869102478,0.37556561827659607,0.37556561827659607,0.37556561827659607,0.4066152274608612,0.4631648063659668,0.4066152572631836,0.20852909982204437,0.20852909982204437,0.20852909982204437,0.23394569754600525,0.29612016677856445,0.23394571244716644,1.0,0.5005828673961227,2018-03-02T11:23:27.050,702.0,702.0,702.0,575.718505859375,595.6571044921875,575.7190551757812,Mangrove,13.303734947460672,-16.10459217181693,0.8656886235070181,1095.0,1095.0,1095.0,979.597900390625,945.3355712890625,979.5982055664062,302.639404296875,3010.0,3010.0,3010.0,2322.438232421875,2925.129150390625,2322.4404296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4,0.2917609214782715,0.2917609214782715,0.2917609214782715,0.14987267553806305,0.5141832232475281,0.14987260103225708,-0.36032143235206604,-0.36032143235206604,-0.36032143235206604,-0.3390147387981415,-0.4189460575580597,-0.3390147089958191,0.18779054284095764,0.18779054284095764,0.18779054284095764,0.13670529425144196,0.2905237376689911,0.13670524954795837,-0.15997767448425293,-0.15997767448425293,-0.15997767448425293,-0.23462599515914917,-0.10123433917760849,-0.23462602496147156,1.0,0.5005828673961227,2018-03-02T11:23:27.050,1592.0,1592.0,1592.0,1571.349365234375,1350.541259765625,1571.349365234375,Cropland,13.43041994708249,-14.53384636909885,0.8656886235070181,4675.0,4675.0,4675.0,4962.21533203125,4115.00439453125,4962.21533203125,302.639404296875,3141.0,3141.0,3141.0,3330.27783203125,3863.8408203125,3330.276123046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5,0.3391309976577759,0.3391309976577759,0.3391309976577759,-1.5260502099990845,1.833493709564209,-1.5260473489761353,-0.3596528470516205,-0.3596528470516205,-0.3596528470516205,-0.3747881352901459,-0.4631549119949341,-0.37478819489479065,0.1995517760515213,0.1995517760515213,0.1995517760515213,0.20076128840446472,0.36206045746803284,0.2007613629102707,-0.10104968398809433,-0.10104968398809433,-0.10104968398809433,-0.14656655490398407,-0.012226925231516361,-0.1465664803981781,1.0,0.5005828673961227,2018-03-02T11:23:27.050,1512.5,1512.5,1512.5,1323.7799072265625,1155.0672607421875,1323.7799072265625,Shrubland,13.516739915185315,-14.058878328870126,0.8656886235070181,3933.5,3933.5,3933.5,3795.6650390625,3230.267822265625,3795.664794921875,302.639404296875,3077.0,3077.0,3077.0,2670.058837890625,3775.400390625,2670.05810546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0,2.269225835800171,2.269225835800171,2.269225835800171,2.027533769607544,1.4271982908248901,2.027533769607544,-0.7369663119316101,-0.7369663119316101,-0.7369663119316101,-0.6801296472549438,-0.5911942720413208,-0.6801295876502991,0.7750493288040161,0.7750493288040161,0.7750493288040161,0.7269003987312317,0.5678254961967468,0.7269003987312317,0.3905874192714691,0.3905874192714691,0.3905874192714691,0.3368467092514038,0.15156345069408417,0.3368467092514038,1.0,-0.6127615162688894,2019-08-24T11:23:27.050,613.0,613.0,613.0,963.9005737304688,943.3251953125,963.9010009765625,Forest,13.28963613946778,-16.56308769256992,-0.7902678812781471,1774.0,1774.0,1774.0,2095.194091796875,2435.348876953125,2095.1943359375,311.9289245605469,2908.0,2908.0,2908.0,4809.71630859375,4275.986328125,4809.71826171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_1,0.6752012968063354,0.6752012968063354,0.6752012968063354,0.4603186249732971,0.34938958287239075,0.4603184461593628,-0.2444717437028885,-0.2444717437028885,-0.2444717437028885,-0.28871509432792664,-0.28220686316490173,-0.28871503472328186,0.1924661546945572,0.1924661546945572,0.1924661546945572,0.21823377907276154,0.18799525499343872,0.21823373436927795,0.0538361519575119,0.0538361519575119,0.0538361519575119,0.014941057190299034,-0.03873434290289879,0.014941052533686161,1.0,-0.6127615162688894,2019-08-24T11:23:27.050,1230.0,1230.0,1230.0,1443.369140625,1365.26806640625,1443.3695068359375,Built-up area,13.430200802923913,-16.684752693485446,-0.7902678812781471,1819.0,1819.0,1819.0,2391.7333984375,2515.080810546875,2391.733642578125,311.9289245605469,2924.0,2924.0,2924.0,5856.3115234375,4522.03515625,5856.31201171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_2,-0.06039902940392494,-0.06039902940392494,-0.06039902940392494,0.2271774709224701,-0.23826570808887482,0.22717715799808502,-0.0483255609869957,-0.0483255609869957,-0.0483255609869957,-0.0102579016238451,0.08098332583904266,-0.010257817804813385,-0.04701348766684532,-0.04701348766684532,-0.04701348766684532,-0.020018957555294037,-0.09619848430156708,-0.020019054412841797,0.42289987206459045,0.42289987206459045,0.42289987206459045,0.3734869360923767,0.3528248071670532,0.3734869360923767,1.0,-0.6127615162688894,2019-08-24T11:23:27.050,1122.5,1122.5,1122.5,982.2479858398438,878.2157592773438,982.248046875,Water body,13.439409191670487,-15.36248737369788,-0.7902678812781471,501.5,501.5,501.5,536.3692016601562,404.2415771484375,536.369140625,311.9289245605469,15032.0,15032.0,15032.0,5631.43896484375,4249.37841796875,5631.4384765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_3,1.9301600456237793,1.9301600456237793,1.9301600456237793,0.9212539792060852,0.8354188799858093,0.921253502368927,-0.5764296650886536,-0.5764296650886536,-0.5764296650886536,-0.5296118259429932,-0.4890041947364807,-0.5296118259429932,0.6022099256515503,0.6022099256515503,0.6022099256515503,0.5721791982650757,0.5039800405502319,0.5721791982650757,0.38915500044822693,0.38915500044822693,0.38915500044822693,0.4049331247806549,0.3282524347305298,0.4049330949783325,1.0,-0.6127615162688894,2019-08-24T11:23:27.050,487.0,487.0,487.0,761.0916748046875,722.9175415039062,761.0918579101562,Mangrove,13.303734947460672,-16.10459217181693,-0.7902678812781471,797.0,797.0,797.0,975.3455810546875,1006.826904296875,975.3457641601562,311.9289245605469,2944.5,2944.5,2944.5,4844.63330078125,4092.81396484375,4844.63427734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_4,1.7061419486999512,1.7061419486999512,1.7061419486999512,1.0981980562210083,0.6295794248580933,1.0981979370117188,-0.6758923530578613,-0.6758923530578613,-0.6758923530578613,-0.5500531196594238,-0.44863489270210266,-0.5500531196594238,0.7591664791107178,0.7591664791107178,0.7591664791107178,0.5342025756835938,0.3369064927101135,0.534202516078949,0.32388418912887573,0.32388418912887573,0.32388418912887573,0.10445103794336319,-0.06855802983045578,0.1044510155916214,1.0,-0.6127615162688894,2019-08-24T11:23:27.050,849.0,849.0,849.0,970.9052124023438,1247.3140869140625,970.9052124023438,Cropland,13.43041994708249,-14.53384636909885,-0.7902678812781471,2242.0,2242.0,2242.0,2744.62158203125,3833.77978515625,2744.62158203125,311.9289245605469,2958.0,2958.0,2958.0,4010.905517578125,3323.48779296875,4010.904541015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_5,1.9346004724502563,1.9346004724502563,1.9346004724502563,7.542505741119385,3.250760316848755,7.542506217956543,-0.7210401892662048,-0.7210401892662048,-0.7210401892662048,-0.6258841753005981,-0.5129841566085815,-0.6258841753005981,0.8179341554641724,0.8179341554641724,0.8179341554641724,0.6613790988922119,0.4548432230949402,0.6613790988922119,0.37405627965927124,0.37405627965927124,0.37405627965927124,0.23315104842185974,0.06008138135075569,0.23315107822418213,1.0,-0.6127615162688894,2019-08-24T11:23:27.050,649.0,649.0,649.0,843.91845703125,1052.8704833984375,843.91845703125,Shrubland,13.516739915185315,-14.058878328870126,-0.7902678812781471,1824.0,1824.0,1824.0,2195.784423828125,2906.1923828125,2195.784423828125,311.9289245605469,2961.0,2961.0,2961.0,5656.6083984375,4212.67431640625,5656.6083984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0,2.036524534225464,2.036524534225464,2.036524534225464,2.3588783740997314,1.4382990598678589,2.3588783740997314,-0.7626534700393677,-0.7626534700393677,-0.7626534700393677,-0.7540557384490967,-0.5915064811706543,-0.7540557980537415,0.8170515298843384,0.8170515298843384,0.8170515298843384,0.8219168782234192,0.5701594352722168,0.8219168782234192,0.40763673186302185,0.40763673186302185,0.40763673186302185,0.3956471383571625,0.15510761737823486,0.39564716815948486,1.0,-0.142975317928536,2019-09-23T11:23:27.050,551.0,551.0,551.0,676.5196533203125,956.1239013671875,676.5194091796875,Forest,13.28963613946778,-16.56308769256992,-0.9897262543063279,1722.0,1722.0,1722.0,1736.1513671875,2428.445556640625,1736.1512451171875,312.44500732421875,2969.0,2969.0,2969.0,4658.14697265625,4375.01220703125,4658.1455078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
